time,knee_angle_pitch
10.116,15.9435530377214
10.121,16.3409252173643
10.126,16.7509951788883
10.131,17.1468638945829
10.136,17.5330297055298
10.141,17.9136195202639
10.146,18.2919466783276
10.151,18.6712185183657
10.156,19.0537915914593
10.161,19.4458406751344
10.166,19.8514469833728
10.171,20.285673728514
10.176,20.7405869330194
10.181,21.2162586818699
10.186,21.705391892494
10.191,22.2264619639807
10.196,22.7975425736081
10.201,23.4166473241078
10.206,24.0791287928791
10.211,24.7680391880389
10.216,25.481213292995
10.221,26.2161875453506
10.226,26.9792023270589
10.231,27.7732077767297
10.236,28.6015083101925
10.241,29.4893621647334
10.246,30.7685556132536
10.251,31.8430224177647
10.256,33.0194538208285
10.261,34.3246693174335
10.266,36.0373792927177
10.271,37.5443851990855
10.276,39.4226451622816
10.281,40.7488011895841
10.286,42.1008927782507
10.291,43.6918107442512
10.296,45.4399690470476
10.301,47.1652887718503
10.306,48.848445580196
10.311,50.4457283530903
10.316,51.9708880142962
10.321,53.3451731086368
10.326,54.4596865434299
10.331,55.3479390258673
10.336,56.0263672074912
10.341,56.5969800181384
10.346,56.9745860585836
10.351,57.4112348887591
10.356,58.0068368275175
10.361,58.5876526261892
10.366,59.201368042288
10.371,59.8089303340812
10.376,60.3936450770584
10.381,60.9112942278315
10.386,61.2699605373647
10.391,61.4080851456152
10.396,61.4660504957917
10.401,61.4541032487749
10.406,61.3275539262142
10.411,61.1290181855281
10.416,60.8526088179803
10.421,60.5716473784776
10.426,60.2879539612593
10.431,60.0346995559184
10.436,59.7986221808668
10.441,59.5849016221787
10.446,59.3438926601663
10.451,59.0713848933523
10.456,58.7042197752441
10.461,58.2504471635613
10.466,57.6809730794434
10.471,57.0122992721556
10.476,56.3005631372559
10.481,55.5699063248854
10.486,54.8500034019731
10.491,54.1445618360881
10.496,53.4046350837601
10.501,52.6106990830111
10.506,51.7820904334099
10.511,50.988862095256
10.516,50.2546770905078
10.521,49.5993184236146
10.526,48.9448806451703
10.531,48.1767386886499
10.536,47.2668740182775
10.541,46.2543098442089
10.546,45.2098507042287
10.551,44.1913363854836
10.556,43.3274249477822
10.561,42.5579528071719
10.566,41.7635390939871
10.571,40.9464421080939
10.576,40.0304987553813
10.581,39.0366519035902
10.586,37.9842389088159
10.591,36.8565374946406
10.596,35.6401162974705
10.601,34.3998674448247
10.606,33.150561599701
10.611,31.8987540064992
10.616,30.5926040061698
10.621,29.2796365001068
10.626,27.9590614009293
10.631,26.6464480466577
10.636,25.3306939628189
10.641,23.9729012285047
10.646,22.5461889521483
10.651,21.0553806884274
10.656,19.5279429755895
10.661,17.8965887721046
10.666,16.1755379947212
10.671,14.3553525933319
10.676,12.46640885806
10.681,10.4593435275103
10.686,8.37652655682741
10.691,6.28009218008949
10.696,4.25110554369145
10.701,2.34329582910487
10.706,0.599445440458796
10.711,-1.01893851761188
10.716,-2.37691969160201
10.721,-3.70145710213382
10.726,-5.01705868083905
10.731,-6.29260816785757
10.736,-7.70064009690131
10.741,-8.80245867295595
10.746,-9.83996238273298
10.751,-10.6438468852419
10.756,-11.1609669841458
10.761,-11.413134295178
10.766,-10.9769764421067
10.771,-10.3269353079013
10.776,-9.62109912845444
10.781,-8.87550828073603
10.786,-8.11623211789759
10.791,-7.35940920519767
10.796,-6.64394632693685
10.801,-6.23382985395983
10.806,-6.22449643888725
10.811,-6.12651917711284
10.816,-6.03459110015705
10.821,-5.86067865040979
10.826,-5.58706173982371
10.831,-5.18374004497258
10.836,-4.58887601632321
10.841,-3.73904731487221
10.846,-2.91860124512697
10.851,-2.63670415427354
10.856,-3.13197703637472
10.861,-3.84861426789073
10.866,-4.31125763080011
10.871,-4.28262849642125
10.876,-3.593996592872
10.881,-2.52422572895934
10.886,-1.24557598572952
10.891,0.350808521163676
10.896,1.82047440736066
10.901,3.22773066534723
10.906,4.22396547129258
10.911,5.10000573054453
10.916,5.78814535102196
10.921,6.31366788977901
10.926,6.83479558028376
10.931,7.39957865977132
10.936,7.93412736301482
10.941,8.42729683901226
10.946,8.85943247689883
10.951,9.20872457349842
10.956,9.46078437145215
10.961,9.59931296843154
10.966,9.62796007565448
10.971,9.54196883339575
10.976,9.42046509786741
10.981,9.28121512882387
10.986,9.06811927867384
10.991,8.67330163847722
10.996,8.25611423273799
11.001,7.88129635066032
11.006,7.52417248695436
11.011,7.23712669967227
11.016,7.01993628240882
11.021,6.85756449854928
11.026,6.7275889976719
11.031,6.62700220484922
11.036,6.54961951626415
11.041,6.50876794925668
11.046,6.52376888956708
11.051,6.60142393929657
11.056,6.7450897448781
11.061,6.96237944118625
11.066,7.23971823223559
11.071,7.49308223140172
11.076,7.76139403454574
11.081,8.03604431936568
11.086,8.3089984611586
11.091,8.55843236615424
11.096,8.75240269017961
11.101,8.89690211603487
11.106,8.98242016556678
11.111,9.02770518031166
11.116,9.04253084456604
11.121,9.04480070583767
11.126,9.01696856700669
11.131,8.97552009199948
11.136,8.94099839931308
11.141,8.90542290096472
11.146,8.8322042960433
11.151,8.68914705309955
11.156,8.49126378018227
11.161,8.28297788165013
11.166,8.08018285771603
11.171,7.78043661137305
11.176,7.49279100296502
11.181,7.29637278387378
11.186,7.17126094984618
11.191,7.12057705313855
11.196,7.1237278163071
11.201,7.16804356724146
11.206,7.28076306299321
11.211,7.47424605323239
11.216,7.76548342858181
11.221,8.10239161318854
11.226,8.47020234132347
11.231,8.80956019002351
11.236,9.10810849909576
11.241,9.34392973230745
11.246,9.54478666010235
11.251,9.70935515439589
11.256,9.86307680963357
11.261,9.90675083733429
11.266,9.89540075164336
11.271,9.90343568759344
11.276,9.98895127037617
11.281,10.1292237338915
11.286,10.3064838835504
11.291,10.4764511042627
11.296,10.6441010797353
11.301,10.8118687413527
11.306,10.9650634963821
11.311,11.0716575619089
11.316,11.1455744356288
11.321,11.2121231934679
11.326,11.2679648133977
11.331,11.3233778120812
11.336,11.3899830215656
11.341,11.4685723259888
11.346,11.5679144706926
11.351,11.6938933362895
11.356,11.8707718763125
11.361,12.0933535026545
11.366,12.3752645252071
11.371,12.7121064962591
11.376,13.094650826716
11.381,13.5146137596991
11.386,13.9400489125837
11.391,14.3679033888532
11.396,14.801171205933
11.401,15.2682114558225
11.406,15.7715452235038
11.411,16.2973836577186
11.416,16.8332748732036
11.421,17.3815725360191
11.426,17.9452268310957
11.431,18.5463709616078
11.436,19.1872286444606
11.441,19.8633392495406
11.446,20.5803781968632
11.451,21.334111688551
11.456,22.1311041450065
11.461,22.9773672364468
11.466,23.892364275838
11.471,24.8967810533328
11.476,26.0023698592962
11.481,27.2199344662573
11.486,28.8609334833419
11.491,30.3487730270334
11.496,31.9303804517096
11.501,33.8206803424998
11.506,35.7609993334327
11.511,37.7648004603382
11.516,39.78154610113
11.521,41.3384243600704
11.526,42.8811629874489
11.531,44.5554786038036
11.536,46.3437530323999
11.541,48.1946101526652
11.546,50.0640827115436
11.551,51.8770265233848
11.556,53.4995807774037
11.561,54.8005907157492
11.566,55.7099075052475
11.571,56.3848632132165
11.576,57.0157797590394
11.581,57.557036303172
11.586,58.0932657163934
11.591,58.7828381217927
11.596,59.5770111900262
11.601,60.2837058082629
11.606,60.9360831240139
11.611,61.53247073862
11.616,62.092352838488
11.621,62.5112595470256
11.626,62.7159187349246
11.631,62.7140995706502
11.636,62.5883604737262
11.641,62.391511335166
11.646,62.1018728587957
11.651,61.671688457567
11.656,61.2291508130896
11.661,60.8378462342421
11.666,60.5001550579683
11.671,60.2366162462807
11.676,60.000296355432
11.681,59.7289333304022
11.686,59.4790264277407
11.691,59.3358961340457
11.696,59.2372377677413
11.701,58.9975448907102
11.706,58.6634548955442
11.711,58.2445963775358
11.716,57.7576122274462
11.721,57.2135369954076
11.726,56.6217991071659
11.731,55.9882680729566
11.736,55.2683316768041
11.741,54.4215634817366
11.746,53.5220321374163
11.751,52.6146069211524
11.756,51.6336288192009
11.761,50.5152810012514
11.766,49.3302803778779
11.771,48.2379721022475
11.776,47.2394927085939
11.781,46.287318246214
11.786,45.3937961353943
11.791,44.529101061997
11.796,43.6650111491504
11.801,42.792322048124
11.806,41.917518103748
11.811,40.9323901085288
11.816,39.8344676904208
11.821,38.6558726110126
11.826,37.4168738498842
11.831,36.1176057942564
11.836,34.8290190302083
11.841,33.5219866058892
11.846,32.1798570697288
11.851,30.7749835543441
11.856,29.332291236319
11.861,27.8729565130206
11.866,26.3969570294925
11.871,24.9236303955108
11.876,23.4080939852099
11.881,21.8774979144519
11.886,20.3285695613751
11.891,18.7090464662657
11.896,16.991240471757
11.901,15.1841379288091
11.906,13.3037933590474
11.911,11.3559186444252
11.916,9.32952725477143
11.921,7.24804796515164
11.926,5.13352316256172
11.931,3.20082651218729
11.936,1.49815230020502
11.941,0.00130677914503252
11.946,-1.2915773997677
11.951,-2.47238797244517
11.956,-3.4386064542372
11.961,-4.28310715142028
11.966,-5.02989127413731
11.971,-5.65921821416428
11.976,-6.2007036296477
11.981,-6.60237591352401
11.986,-6.96178888430639
11.991,-7.23949203029288
11.996,-6.97259389603298
12.001,-6.55339141987981
12.006,-5.98184985341531
12.011,-5.34599676832824
12.016,-4.75951069607499
12.021,-4.3402741557736
12.026,-4.08248095781661
12.031,-3.92758466507044
12.036,-3.91061540044725
12.041,-4.08981171130383
12.046,-4.13039479285835
12.051,-4.20983741081977
12.056,-4.27548835088815
12.061,-4.31266686277859
12.066,-4.23693564494829
12.071,-3.97844473391582
12.076,-3.57525943910028
12.081,-3.39981760672909
12.086,-3.59541578646796
12.091,-4.26486167589838
12.096,-5.15888627483485
12.101,-5.88648414336118
12.106,-6.02658289880703
12.111,-5.31135663805209
12.116,-3.99911308841586
12.121,-2.24362822730045
12.126,-0.281062270665366
12.131,1.78985017282516
12.136,3.89689862721834
12.141,5.79751370735105
12.146,7.33813785486439
12.151,8.4742580311959
12.156,9.14892717339117
12.161,9.40319194172074
12.166,9.31179950934828
12.171,9.04632425127549
12.176,8.66309303632109
12.181,8.21710105011707
12.186,7.82782276129401
12.191,7.50820026479732
12.196,7.26228553984423
12.201,7.09062787092329
12.206,7.02180253291569
12.211,7.12179214900349
12.216,7.42096158121346
12.221,8.04515221389354
12.226,8.79415366759969
12.231,9.49552578188781
12.236,9.99832558465481
12.241,9.90607352919264
12.246,9.9594122102223
12.251,10.0797798635154
12.256,10.177845264662
12.261,10.2906641264235
12.266,10.3498165438131
12.271,10.3614528554968
12.276,10.3053559888351
12.281,10.18307723199
12.286,10.0618935393016
12.291,9.96496289322596
12.296,9.96730490174949
12.301,10.0601011040108
12.306,10.2035690482438
12.311,10.4041491158432
12.316,10.63203654005
12.321,10.8614912926438
12.326,11.1200463955
12.331,11.36512999327
12.336,11.5949818627766
12.341,11.7881242810996
12.346,11.9058304058682
12.351,11.9533950059078
12.356,11.9594204283455
12.361,11.963217184643
12.366,11.975402166532
12.371,11.9762219172139
12.376,11.9701819538651
12.381,11.9619506240818
12.386,11.9371884982761
12.391,11.9014134808524
12.396,11.8684178049701
12.401,11.8324134784437
12.406,11.7735830879225
12.411,11.6704373510896
12.416,11.5199381601141
12.421,11.3483921534121
12.426,11.1778628279825
12.431,10.9157687786174
12.436,10.4649113512616
12.441,10.1560455191288
12.446,10.0007135406112
12.451,9.91394594985547
12.456,9.88692861692123
12.461,9.86888092649199
12.466,9.87024793624197
12.471,9.88785416987961
12.476,9.97453795023813
12.481,10.0971346954404
12.486,10.2794161020941
12.491,10.4836689015463
12.496,10.5507257471161
12.501,10.4935777181475
12.506,10.470683170864
12.511,10.5395451639001
12.516,10.6909244606801
12.521,10.9072363337613
12.526,11.1320713311912
12.531,11.2802016419076
12.536,11.3264306370905
12.541,11.3133019830404
12.546,11.3111014081344
12.551,11.3483867987725
12.556,11.4019997820004
12.561,11.4547914194619
12.566,11.5068769150342
12.571,11.5804179506752
12.576,11.6922993060794
12.581,11.8270356184146
12.586,11.9715995424429
12.591,12.1422310985618
12.596,12.3656648055643
12.601,12.6584609942297
12.606,13.0118887223843
12.611,13.3899597040526
12.616,13.7792081534043
12.621,14.1622395238731
12.626,14.5310990461324
12.631,14.8914148340772
12.636,15.2675828838613
12.641,15.663496994406
12.646,16.0860687204995
12.651,16.5318750036856
12.656,16.9820192921687
12.661,17.3970651578917
12.666,17.8489744619285
12.671,18.3628781073464
12.676,18.917708885422
12.681,19.5059045019167
12.686,20.1270222835348
12.691,20.7785330603658
12.696,21.463301679601
12.701,22.1865664666587
12.706,22.9579120378446
12.711,23.8086675888601
12.716,24.7241029701198
12.721,25.7398427077551
12.726,27.1920853435953
12.731,28.5121181327984
12.736,29.9306691849459
12.741,31.3713666174025
12.746,33.1023365270773
12.751,34.8263340074032
12.756,36.4799324940699
12.761,37.7701555458895
12.766,39.2691947954417
12.771,40.805670771552
12.776,42.3198194035235
12.781,44.0354629135846
12.786,45.9244224606743
12.791,47.7943982355337
12.796,49.5145816947039
12.801,51.0114118498197
12.806,52.128516129804
12.811,52.9800787119651
12.816,53.6463163454593
12.821,54.1850081237485
12.826,54.7865935244353
12.831,55.5894964242276
12.836,56.5252578612624
12.841,57.4842809383004
12.846,58.3773585489141
12.851,59.213508189284
12.856,59.9975325127786
12.861,60.679676212016
12.866,61.2362725261799
12.871,61.6150845365209
12.876,61.865347042644
12.881,61.9807533133912
12.886,61.9807836539962
12.891,61.8319792914644
12.896,61.645849345997
12.901,61.4325325314575
12.906,61.1957550846399
12.911,60.9234430100467
12.916,60.6029270127206
12.921,60.2391095386198
12.926,59.8734080030779
12.931,59.5180549158268
12.936,59.1471084474651
12.941,58.7542958078891
12.946,58.3270145498707
12.951,57.9663913884055
12.956,57.5809761690777
12.961,57.1080320698164
12.966,56.5884353831201
12.971,56.067220248255
12.976,55.5117477217174
12.981,54.939939508654
12.986,54.3375628728971
12.991,53.6647044538815
12.996,52.9199992714242
13.001,52.0728525155771
13.006,51.2086801793554
13.011,50.3172667934664
13.016,49.4100362990546
13.021,48.4698828382903
13.026,47.5061821491101
13.031,46.5206837702459
13.036,45.5408996048287
13.041,44.5989148599061
13.046,43.6250714744206
13.051,42.6061059425554
13.056,41.5923956220179
13.061,40.568864349245
13.066,39.5359091713092
13.071,38.4870175855962
13.076,37.4264146612908
13.081,36.3387077546488
13.086,35.1946063674062
13.091,33.9561928710464
13.096,32.6143365991752
13.101,31.2919852739056
13.106,29.992473394511
13.111,28.6478260204246
13.116,27.206560081954
13.121,25.6892987078434
13.126,24.1244561498444
13.131,22.5436549888415
13.136,20.9540313472025
13.141,19.3179810743285
13.146,17.6297493191991
13.151,15.8551862346686
13.156,13.9760949823385
13.161,11.9449488422378
13.166,9.82066765383007
13.171,7.54211832708639
13.176,5.24503293321452
13.181,2.97822125230148
13.186,0.758805336334305
13.191,-1.3882799740638
13.196,-3.19751891169297
13.201,-4.59893734405009
13.206,-6.04240303691876
13.211,-7.5064753873575
13.216,-8.90781870356779
13.221,-10.1378946339372
13.226,-11.0476298607882
13.231,-11.7154023157577
13.236,-12.1736580128052
13.241,-12.5016443183316
13.246,-12.420216459769
13.251,-12.1599408030085
13.256,-11.3751052770641
13.261,-10.9348728120375
13.266,-10.2773755787479
13.271,-9.60608344516459
13.276,-9.02350302840481
13.281,-8.6940548865574
13.286,-8.57061674914975
13.291,-8.32681425875628
13.296,-7.9298706409964
13.301,-7.51740009232239
13.306,-7.07441103837082
13.311,-6.5044578484094
13.316,-5.79271363201623
13.321,-5.21158232886102
13.326,-5.06471219670365
13.331,-5.24319169454236
13.336,-5.64433945214392
13.341,-5.71295965871872
13.346,-5.1384350236409
13.351,-3.72917854460404
13.356,-1.99312868700399
13.361,-0.199577505795425
13.366,1.55610093456496
13.371,3.28966066548368
13.376,5.13089578750301
13.381,6.85791486434589
13.386,8.35466859627828
13.391,9.17678383745311
13.396,9.75221112118851
13.401,10.2834879156952
13.406,10.8256788488148
13.411,11.3761822546886
13.416,11.7848657038772
13.421,11.992560379213
13.426,11.9311040589003
13.431,11.5957271470715
13.436,11.1387091971458
13.441,10.7409011728716
13.446,10.477938819891
13.451,10.3785108437179
13.456,10.3801153214775
13.461,10.3676491070908
13.466,10.1668697920002
13.471,9.5000591148341
13.476,8.96924144340489
13.481,8.58015598860402
13.486,8.28092589700576
13.491,7.87969817844874
13.496,7.72354307391264
13.501,7.60849774146761
13.506,7.55037943179958
13.511,7.60328394775987
13.516,7.68257459318393
13.521,7.80603822109843
13.526,7.9837762876436
13.531,8.21175997060661
13.536,8.49648714669311
13.541,8.81999679648939
13.546,9.13725271150519
13.551,9.37420439520023
13.556,9.62645735319288
13.561,9.90542974608541
13.566,10.2324764348726
13.571,10.5863547475772
13.576,10.8708860094954
13.581,11.0395091555577
13.586,11.1203733071633
13.591,11.1161328232737
13.596,11.0512007884376
13.601,10.9903893635704
13.606,11.0263297574031
13.611,10.9782674580894
13.616,10.6738227739139
13.621,10.2690817268032
13.626,9.95711145993371
13.631,9.8074474411031
13.636,9.78884116495013
13.641,9.80401231973903
13.646,9.78185990537579
13.651,9.71826712124917
13.656,9.60273821771484
13.661,9.39015554857445
13.666,9.08474173326948
13.671,8.82004444014497
13.676,8.64235487807893
13.681,8.56709544460348
13.686,8.57728896941632
13.691,8.65007377851966
13.696,8.73454281383382
13.701,8.83277428855278
13.706,8.96047454218019
13.711,9.09226515849263
13.716,9.21623783845509
13.721,9.31567590078668
13.726,9.37782828477812
13.731,9.39027294456455
13.736,9.37871477203155
13.741,9.3612303605809
13.746,9.35157662502689
13.751,9.29659992165893
13.756,9.21853189815949
13.761,9.1483741194153
13.766,9.11326199984539
13.771,9.12231760831564
13.776,9.15998631612198
13.781,9.22947330227851
13.786,9.33112243398927
13.791,9.47107036080107
13.796,9.64186813541384
13.801,9.82324497646244
13.806,9.99559451317793
13.811,10.1484009079499
13.816,10.3272002478003
13.821,10.548548968321
13.826,10.807421064597
13.831,11.1127990855319
13.836,11.4557012069609
13.841,11.8357456944222
13.846,12.2506664727615
13.851,12.6964983286352
13.856,13.1594801100446
13.861,13.6551624844068
13.866,14.1703303617803
13.871,14.6903338487093
13.876,15.2030649696415
13.881,15.7101482715749
13.886,16.2278032825457
13.891,16.7632396711974
13.896,17.3135891508609
13.901,17.9020674206224
13.906,18.5238635838781
13.911,19.1732686559873
13.916,19.8415290935716
13.921,20.5350426840822
13.926,21.2672726190515
13.931,22.0569542980892
13.936,22.8743340000166
13.941,23.7672779561089
13.946,24.6678772357166
13.951,25.7279323464035
13.956,26.9793674766907
13.961,28.35665752375
13.966,29.8429704263113
13.971,31.4422614813783
13.976,33.4078413625883
13.981,35.2754783629244
13.986,37.0677721583441
13.991,38.4663747569123
13.996,39.8642343486876
14.001,41.4519706343972
14.006,43.2261126343872
14.011,45.0777269830718
14.016,46.9951159483021
14.021,48.8418496582088
14.026,50.4859284545535
14.031,51.8112381286549
14.036,52.7698963761789
14.041,53.5129088136852
14.046,54.2026836523329
14.051,54.8807054093195
14.056,55.4786812887809
14.061,56.1220852104853
14.066,56.9088115785439
14.071,57.6961135067051
14.076,58.4830639298631
14.081,59.1752685061252
14.086,59.702027668964
14.091,60.1233391454466
14.096,60.3935500454807
14.101,60.4547766369868
14.106,60.3463149835975
14.111,60.112409426024
14.116,59.8638803589723
14.121,59.6146423076261
14.126,59.3735152118377
14.131,59.1684459775889
14.136,58.9736349932104
14.141,58.7833310377185
14.146,58.5878878282722
14.151,58.382252916415
14.156,58.0898477412432
14.161,57.8604129451504
14.166,57.748720717392
14.171,57.6645967606355
14.176,57.4687227105819
14.181,57.0475130138368
14.186,56.500599708615
14.191,55.9093240242569
14.196,55.2728637570359
14.201,54.6389387455711
14.206,53.983317306354
14.211,53.3146782892903
14.216,52.7059438820626
14.221,52.0716308296779
14.226,51.3362220555433
14.231,50.4676548913878
14.236,49.477907552591
14.241,48.4406881539231
14.246,47.3960576997409
14.251,46.3524152879821
14.256,45.3703318681233
14.261,44.4295213438074
14.266,43.5594149371668
14.271,42.7844247963027
14.276,42.0325827925104
14.281,41.0724741542054
14.286,40.0355796207104
14.291,38.9346912017054
14.296,37.7774295303186
14.301,36.5888820739594
14.306,35.3491458045874
14.311,34.1060145041819
14.316,32.8082279832769
14.321,31.4725740468446
14.326,30.0652654439772
14.331,28.5179021585449
14.336,26.8787090278412
14.341,25.2664754099338
14.346,23.6946551514449
14.351,22.2029189656904
14.356,20.7973148105342
14.361,19.511349537665
14.366,18.232550832437
14.371,16.8772937644854
14.376,15.4087014929926
14.381,13.831974091225
14.386,12.0941325856992
14.391,10.1086691236801
14.396,7.99284125066165
14.401,5.87112778713906
14.406,3.80360286587724
14.411,1.84482949902458
14.416,0.0395246409734877
14.421,-1.59107328737311
14.426,-2.99041865033345
14.431,-4.33453548246217
14.436,-5.62896870725655
14.441,-6.72069034173394
14.446,-7.59519587049572
14.451,-8.38659875199635
14.456,-9.19620874410103
14.461,-9.84327447213111
14.466,-10.169416219467
14.471,-9.89775848029757
14.476,-9.87398790811694
14.481,-9.28559858420904
14.486,-8.51703050861272
14.491,-7.66248928073654
14.496,-6.78378573627081
14.501,-5.97240967530549
14.506,-5.33105593362809
14.511,-4.77271673920642
14.516,-4.47766635377829
14.521,-4.11690167081881
14.526,-3.89563806185996
14.531,-3.45892444962454
14.536,-3.04945016465475
14.541,-2.50013220883717
14.546,-1.95549223832004
14.551,-1.45362527503596
14.556,-1.34426918423952
14.561,-1.96704534248703
14.566,-2.88308243174034
14.571,-3.7188842705569
14.576,-4.12714540158511
14.581,-3.96117671238529
14.586,-2.85999421054695
14.591,-1.22891660554146
14.596,0.528174832711216
14.601,2.12712923385543
14.606,3.53231445283916
14.611,4.56963569988998
14.616,5.92458176381586
14.621,7.28577835615873
14.626,8.51152743028185
14.631,9.09015314549232
14.636,9.42508138002461
14.641,9.44908744927313
14.646,9.31531664257599
14.651,9.18733580598144
14.656,9.14128350218969
14.661,9.23969341347998
14.666,9.50464462656566
14.671,9.89986139179782
14.676,10.1796394805478
14.681,10.4711496186628
14.686,10.8533696089818
14.691,11.5026952110096
14.696,12.1616700295539
14.701,12.331890003633
14.706,11.8595933360026
14.711,11.6956039412694
14.716,11.5902675862281
14.721,11.5591036226427
14.726,11.5511544171263
14.731,11.5695011833762
14.736,11.5399151685927
14.741,11.510147672719
14.746,11.5210717002296
14.751,11.5618269641447
14.756,11.600204026692
14.761,11.6447366818974
14.766,11.6990577242609
14.771,11.7822496491359
14.776,11.9206083052748
14.781,12.0834516616075
14.786,12.2488235784833
14.791,12.4244541135045
14.796,12.5538718268254
14.801,12.5882915482646
14.806,12.543100048248
14.811,12.4804502151065
14.816,12.4376182357917
14.821,12.4368013973942
14.826,12.4617473821868
14.831,12.4853005902081
14.836,12.469699673935
14.841,12.4157856894754
14.846,12.3399309621029
14.851,12.2416597896579
14.856,12.1261686176711
14.861,12.0106765132598
14.866,11.8919884682523
14.871,11.8033869300506
14.876,11.7694816526686
14.881,11.7555637276388
14.886,11.7076660970135
14.891,11.6411521797309
14.896,11.5632279781533
14.901,11.4994185197823
14.906,11.4701868386258
14.911,11.4741384906123
14.916,11.4512899418816
14.921,11.0035863900649
14.926,10.7955381652412
14.931,10.767121219684
14.936,10.7897315261947
14.941,10.8370228669427
14.946,10.963861106237
14.951,11.1290782012644
14.956,11.2620146009418
14.961,11.3580273527565
14.966,11.4199942573502
14.971,11.4792770068219
14.976,11.5502356454862
14.981,11.5981116776761
14.986,11.6169406633465
14.991,11.6034993540022
14.996,11.5851276839388
15.001,11.5652906148268
15.006,11.5711429119314
15.011,11.6112610902854
15.016,11.6686652468499
15.021,11.7505714886885
15.026,11.8507950315516
15.031,11.9267652399752
15.036,12.0331220313351
15.041,12.158184112336
15.046,12.3167191773974
15.051,12.5671450579739
15.056,12.8743998617334
15.061,13.2364173001152
15.066,13.6610010638616
15.071,14.0264988387271
15.076,14.3898375056954
15.081,14.755652742823
15.086,15.1165458837259
15.091,15.4708853755848
15.096,15.8295237469993
15.101,16.1951134238764
15.106,16.5699865646408
15.111,16.9753620266422
15.116,17.3857301302605
15.121,17.7999878853175
15.126,18.2137067514367
15.131,18.6091383720818
15.136,19.0323959798336
15.141,19.4972800908886
15.146,20.004794312672
15.151,20.5580440833809
15.156,21.1638102910155
15.161,21.7986614742614
15.166,22.4540042452329
15.171,23.1633528517003
15.176,23.9507218532356
15.181,24.8030724253171
15.186,25.7606274129858
15.191,27.1508958322182
15.196,28.654873286765
15.201,30.0087690319134
15.206,31.4528276075317
15.211,33.260809918688
15.216,35.1114811463051
15.221,36.9388548888878
15.226,38.2337055006521
15.231,39.6258656618679
15.236,41.2358051523325
15.241,43.0071398483905
15.246,44.8816325429968
15.251,46.8168875632617
15.256,48.6620212355427
15.261,50.2735782530764
15.266,51.5959356387624
15.271,52.5561264152854
15.276,53.3149225594239
15.281,54.0225323144398
15.286,54.7053855182083
15.291,55.3753234473434
15.296,56.149464862704
15.301,56.9978254617726
15.306,57.7805889360918
15.311,58.51929224054
15.316,59.2225524403961
15.321,59.8480199197755
15.326,60.3765990217626
15.331,60.7647774441497
15.336,60.9896170172215
15.341,61.0648175617393
15.346,61.0007926781436
15.351,60.8160068659152
15.356,60.5609947592778
15.361,60.2399659194832
15.366,59.8990338321139
15.371,59.5807897881019
15.376,59.3008289149328
15.381,58.9966402479593
15.386,58.6453307184279
15.391,58.2595319018719
15.396,57.8547457863628
15.401,57.5606291251896
15.406,57.3497527450474
15.411,57.1069675683696
15.416,56.7608599155384
15.421,56.3346929712829
15.426,55.8664618139515
15.431,55.3616889325535
15.436,54.7777843107204
15.441,54.1202089380483
15.446,53.3952399729155
15.451,52.6282148249021
15.456,51.8663225624088
15.461,51.1281934682488
15.466,50.3954734750381
15.471,49.6773556639367
15.476,48.9782205160252
15.481,48.296181967328
15.486,47.5852142791361
15.491,46.8606216447374
15.496,46.1272175114109
15.501,45.3830880957722
15.506,44.5869912822989
15.511,43.6974414820038
15.516,42.6033560387312
15.521,41.340447782341
15.526,40.0873693554401
15.531,38.8452811486273
15.536,37.678503673939
15.541,36.4849788833067
15.546,35.2874364210635
15.551,34.0652803753025
15.556,32.7584534887764
15.561,31.3488335981233
15.566,29.9148704049413
15.571,28.4548331995739
15.576,26.9615065958545
15.581,25.4551557146679
15.586,23.9627391358984
15.591,22.4576616986358
15.596,20.8965463399501
15.601,19.2978581580585
15.606,17.6771972255578
15.611,15.9193365039328
15.616,14.013406050275
15.621,11.9956120902975
15.626,9.90124042755441
15.631,7.63440921357014
15.636,5.29927823492637
15.641,2.98896350944384
15.646,0.837350823717973
15.651,-1.16956982520919
15.656,-3.02244766137139
15.661,-4.83934573866122
15.666,-6.48035676585329
15.671,-7.93200874256987
15.676,-9.42744750783574
15.681,-10.6844716626682
15.686,-11.8093378274401
15.691,-12.4761435306409
15.696,-12.7313095077692
15.701,-12.5277528231656
15.706,-11.5846826869541
15.711,-10.5231983164294
15.716,-9.45616723302691
15.721,-8.50387912134779
15.726,-7.58337303029307
15.731,-6.64206395850803
15.736,-5.81279929829711
15.741,-5.21834105925829
15.746,-4.74228386999888
15.751,-4.41703251398294
15.756,-3.98709854950239
15.761,-3.56717627671346
15.766,-2.97180776267302
15.771,-2.43223506248894
15.776,-1.78898005017065
15.781,-0.859570112520458
15.786,0.328166165982429
15.791,1.3721116417685
15.796,1.87421664806637
15.801,1.63030078051483
15.806,0.842689580879107
15.811,-0.219347326744402
15.816,-1.05548108586082
15.821,-1.12506121040341
15.826,-0.531374616433648
15.831,0.450048687930778
15.836,1.62814777191454
15.841,3.03233788844003
15.846,4.80509701908382
15.851,6.41680199702084
15.856,7.89139508107896
15.861,9.00425232021168
15.866,9.91626294667007
15.871,10.5125270239722
15.876,10.87108728073
15.881,11.1833567598274
15.886,11.4817666611231
15.891,11.8430899704217
15.896,12.214586865149
15.901,12.5937384546993
